ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_NUMBER,BRANCH_CODE,BALANCE,STATUS,OPENED_DATE,CREATED_AT
ACCT_00000206,CUST_000102,SAVINGS,480783468,BR_04,405873.37,CLOSED,2024-06-21,2026-09-20T15:49:40.215791
ACCT_00000207,CUST_000103,SAVINGS,205375617,BR_15,130704.33,INACTIVE,2023-04-17,2026-09-20T15:49:40.215801
ACCT_00000208,CUST_000103,SAVINGS,286081575,BR_10,217964.55,INACTIVE,2022-02-16,2026-09-20T15:49:40.215804
ACCT_00000209,CUST_000104,CHECKING,833710528,BR_13,99833.38,ACTIVE,2024-04-21,2026-09-20T15:49:40.215814
ACCT_00000210,CUST_000104,MONEY_MARKET,314236379,BR_05,152567.55,INACTIVE,2023-06-18,2026-09-20T15:49:40.215817
ACCT_00000211,CUST_000104,MONEY_MARKET,595160746,BR_09,91767.75,INACTIVE,2026-02-06,2026-09-20T15:49:40.215820
ACCT_00000212,CUST_000105,MONEY_MARKET,574487943,BR_12,156698.91,CLOSED,2022-08-23,2026-09-20T15:49:40.215830
ACCT_00000213,CUST_000106,SAVINGS,480312748,BR_07,233329.62,INACTIVE,2024-01-20,2026-09-20T15:49:40.215840
ACCT_00000214,CUST_000106,CHECKING,700124081,BR_01,478750.13,INACTIVE,2026-02-21,2026-09-20T15:49:40.215843
ACCT_00000215,CUST_000107,MONEY_MARKET,424688774,BR_13,121398.56,CLOSED,2024-07-18,2026-09-20T15:49:40.215853
ACCT_00000216,CUST_000108,MONEY_MARKET,683331234,BR_15,282830.74,INACTIVE,2026-05-04,2026-09-20T15:49:40.215863
ACCT_00000217,CUST_000109,CHECKING,532655812,BR_11,3075.83,CLOSED,2024-01-22,2026-09-20T15:49:40.215872
ACCT_00000218,CUST_000109,CHECKING,190902012,BR_01,135160.4,CLOSED,2026-01-14,2026-09-20T15:49:40.215875
ACCT_00000219,CUST_000110,MONEY_MARKET,204581440,BR_14,145359.4,INACTIVE,2022-10-07,2026-09-20T15:49:40.215885
ACCT_00000220,CUST_000110,SAVINGS,165353048,BR_02,370262.42,CLOSED,2023-10-10,2026-09-20T15:49:40.215888
ACCT_00000221,CUST_000111,MONEY_MARKET,156930079,BR_12,102611.72,ACTIVE,2023-06-27,2026-09-20T15:49:40.215898
ACCT_00000222,CUST_000111,MONEY_MARKET,631829323,BR_03,111849.44,CLOSED,2023-01-19,2026-09-20T15:49:40.215901
ACCT_00000223,CUST_000111,CHECKING,423080544,BR_11,155514.33,ACTIVE,2022-02-14,2026-09-20T15:49:40.215904
ACCT_00000224,CUST_000112,MONEY_MARKET,838492458,BR_04,57442.96,ACTIVE,2025-10-12,2026-09-20T15:49:40.215913
ACCT_00000225,CUST_000112,MONEY_MARKET,229959717,BR_09,48522.13,ACTIVE,2026-01-21,2026-09-20T15:49:40.215917
ACCT_00000226,CUST_000113,CHECKING,994133220,BR_09,221963.56,ACTIVE,2025-12-15,2026-09-20T15:49:40.215926
ACCT_00000227,CUST_000113,SAVINGS,534390135,BR_08,491349.86,ACTIVE,2021-12-02,2026-09-20T15:49:40.215929
ACCT_00000228,CUST_000114,SAVINGS,982279119,BR_10,340692.09,CLOSED,2023-03-07,2026-09-20T15:49:40.215939
ACCT_00000229,CUST_000114,CHECKING,564236248,BR_03,318134.96,ACTIVE,2025-11-04,2026-09-20T15:49:40.215942
ACCT_00000230,CUST_000114,MONEY_MARKET,805948063,BR_04,85470.67,CLOSED,2022-09-19,2026-09-20T15:49:40.215945
ACCT_00000231,CUST_000115,CHECKING,611271188,BR_08,145089.09,CLOSED,2026-01-29,2026-09-20T15:49:40.215955
ACCT_00000232,CUST_000115,MONEY_MARKET,629316212,BR_06,333883.06,INACTIVE,2024-06-22,2026-09-20T15:49:40.215958
ACCT_00000233,CUST_000115,MONEY_MARKET,958837980,BR_02,232035.45,INACTIVE,2025-10-22,2026-09-20T15:49:40.215960
ACCT_00000234,CUST_000116,SAVINGS,590788362,BR_02,282148.12,ACTIVE,2023-05-21,2026-09-20T15:49:40.215972
ACCT_00000235,CUST_000117,CHECKING,792680500,BR_11,446621.16,CLOSED,2024-02-23,2026-09-20T15:49:40.215982
ACCT_00000236,CUST_000117,CHECKING,480885074,BR_03,234006.76,CLOSED,2024-01-26,2026-09-20T15:49:40.215985
ACCT_00000237,CUST_000118,CHECKING,269988928,BR_06,250369.13,CLOSED,2025-06-16,2026-09-20T15:49:40.215995
ACCT_00000238,CUST_000118,SAVINGS,858302909,BR_09,195373.1,ACTIVE,2025-08-29,2026-09-20T15:49:40.215998
ACCT_00000239,CUST_000119,CHECKING,477814318,BR_11,359632.63,INACTIVE,2024-01-23,2026-09-20T15:49:40.216007
ACCT_00000240,CUST_000119,MONEY_MARKET,944709329,BR_03,139242.24,CLOSED,2024-12-09,2026-09-20T15:49:40.216011
ACCT_00000241,CUST_000119,SAVINGS,173240044,BR_15,419678.81,INACTIVE,2024-07-11,2026-09-20T15:49:40.216013
ACCT_00000242,CUST_000120,MONEY_MARKET,807565596,BR_03,288061.87,CLOSED,2022-04-16,2026-09-20T15:49:40.216026
ACCT_00000243,CUST_000120,MONEY_MARKET,664180363,BR_05,64798.04,INACTIVE,2023-05-04,2026-09-20T15:49:40.216029
ACCT_00000244,CUST_000121,SAVINGS,727594817,BR_10,414960.15,ACTIVE,2026-05-21,2026-09-20T15:49:40.216039
ACCT_00000245,CUST_000121,CHECKING,886921228,BR_03,115928.98,CLOSED,2026-01-16,2026-09-20T15:49:40.216042
ACCT_00000246,CUST_000121,SAVINGS,829416737,BR_08,161897.32,ACTIVE,2022-04-24,2026-09-20T15:49:40.216047
ACCT_00000247,CUST_000122,CHECKING,213206543,BR_15,440389.63,CLOSED,2024-06-26,2026-09-20T15:49:40.216057
ACCT_00000248,CUST_000122,SAVINGS,169116659,BR_01,305990.62,ACTIVE,2026-06-06,2026-09-20T15:49:40.216063
ACCT_00000249,CUST_000122,MONEY_MARKET,178256125,BR_08,381699.64,CLOSED,2023-02-06,2026-09-20T15:49:40.216066
ACCT_00000250,CUST_000123,CHECKING,444842082,BR_02,349392.99,INACTIVE,2025-11-22,2026-09-20T15:49:40.216076
ACCT_00000251,CUST_000124,MONEY_MARKET,697503207,BR_04,97939.4,INACTIVE,2024-03-08,2026-09-20T15:49:40.216086
ACCT_00000252,CUST_000124,MONEY_MARKET,407186087,BR_04,100676.25,ACTIVE,2024-03-16,2026-09-20T15:49:40.216089
ACCT_00000253,CUST_000124,MONEY_MARKET,968305176,BR_13,96228.68,CLOSED,2026-07-03,2026-09-20T15:49:40.216092
ACCT_00000254,CUST_000125,MONEY_MARKET,203300528,BR_04,16716.27,ACTIVE,2026-08-11,2026-09-20T15:49:40.216102
ACCT_00000255,CUST_000125,SAVINGS,931490287,BR_07,284190.68,ACTIVE,2024-09-23,2026-09-20T15:49:40.216104
ACCT_00000256,CUST_000125,CHECKING,832679764,BR_12,478876.03,CLOSED,2023-01-14,2026-09-20T15:49:40.216107
ACCT_00000257,CUST_000126,SAVINGS,304157942,BR_14,103816.64,INACTIVE,2023-10-31,2026-09-20T15:49:40.216117
ACCT_00000258,CUST_000126,SAVINGS,482773059,BR_10,449887.9,ACTIVE,2022-02-22,2026-09-20T15:49:40.216120
ACCT_00000259,CUST_000126,CHECKING,571241735,BR_07,312772.8,ACTIVE,2023-06-13,2026-09-20T15:49:40.216123
ACCT_00000260,CUST_000127,CHECKING,940082030,BR_09,149183.67,ACTIVE,2023-11-04,2026-09-20T15:49:40.216134
ACCT_00000261,CUST_000128,CHECKING,745844522,BR_09,165526.81,ACTIVE,2022-01-12,2026-09-20T15:49:40.216143
ACCT_00000262,CUST_000129,SAVINGS,519217161,BR_12,179016.81,ACTIVE,2025-01-09,2026-09-20T15:49:40.216153
ACCT_00000263,CUST_000129,CHECKING,673833192,BR_10,120775.06,CLOSED,2023-03-19,2026-09-20T15:49:40.216158
ACCT_00000264,CUST_000130,SAVINGS,528658847,BR_10,28418.43,CLOSED,2026-01-06,2026-09-20T15:49:40.216168
ACCT_00000265,CUST_000130,MONEY_MARKET,605709532,BR_15,458703.93,INACTIVE,2022-12-23,2026-09-20T15:49:40.216172
ACCT_00000266,CUST_000130,CHECKING,134654722,BR_06,210760.71,ACTIVE,2024-10-05,2026-09-20T15:49:40.216175
ACCT_00000267,CUST_000131,CHECKING,319293841,BR_09,408399.51,INACTIVE,2022-05-23,2026-09-20T15:49:40.216184
ACCT_00000268,CUST_000132,CHECKING,352992044,BR_08,36548.66,CLOSED,2023-03-21,2026-09-20T15:49:40.216194
ACCT_00000269,CUST_000132,MONEY_MARKET,996578131,BR_13,403763.0,INACTIVE,2026-03-30,2026-09-20T15:49:40.216197
ACCT_00000270,CUST_000132,SAVINGS,742256122,BR_12,306255.08,ACTIVE,2023-07-19,2026-09-20T15:49:40.216200
ACCT_00000271,CUST_000133,CHECKING,390456188,BR_12,20966.31,ACTIVE,2023-11-08,2026-09-20T15:49:40.216210
ACCT_00000272,CUST_000133,MONEY_MARKET,341855018,BR_11,175193.82,INACTIVE,2024-12-08,2026-09-20T15:49:40.216213
ACCT_00000273,CUST_000134,CHECKING,159438642,BR_01,386829.26,ACTIVE,2023-08-23,2026-09-20T15:49:40.216223
ACCT_00000274,CUST_000135,SAVINGS,832228806,BR_11,368987.99,CLOSED,2023-12-08,2026-09-20T15:49:40.216233
ACCT_00000275,CUST_000135,CHECKING,515672079,BR_13,188676.18,ACTIVE,2024-03-24,2026-09-20T15:49:40.216236
ACCT_00000276,CUST_000135,MONEY_MARKET,558309064,BR_09,68971.44,INACTIVE,2025-12-23,2026-09-20T15:49:40.216239
ACCT_00000277,CUST_000136,SAVINGS,477730669,BR_04,171628.51,ACTIVE,2025-04-21,2026-09-20T15:49:40.216249
ACCT_00000278,CUST_000136,CHECKING,198774376,BR_10,5123.82,INACTIVE,2022-06-13,2026-09-20T15:49:40.216252
ACCT_00000279,CUST_000136,MONEY_MARKET,709937556,BR_01,495470.27,ACTIVE,2021-09-28,2026-09-20T15:49:40.216255
ACCT_00000280,CUST_000137,CHECKING,972546113,BR_01,38398.18,ACTIVE,2024-03-06,2026-09-20T15:49:40.216264
ACCT_00000281,CUST_000137,CHECKING,403435126,BR_01,157131.53,CLOSED,2022-12-19,2026-09-20T15:49:40.216267
ACCT_00000282,CUST_000137,CHECKING,413975774,BR_03,303101.31,INACTIVE,2022-12-14,2026-09-20T15:49:40.216270
ACCT_00000283,CUST_000138,MONEY_MARKET,182467492,BR_02,125174.41,CLOSED,2025-06-26,2026-09-20T15:49:40.216280
ACCT_00000284,CUST_000139,MONEY_MARKET,889434988,BR_14,178543.46,ACTIVE,2024-02-25,2026-09-20T15:49:40.216290
ACCT_00000285,CUST_000139,MONEY_MARKET,425041955,BR_06,390126.18,INACTIVE,2021-10-07,2026-09-20T15:49:40.216293
ACCT_00000286,CUST_000140,CHECKING,665694639,BR_15,133840.87,CLOSED,2023-08-09,2026-09-20T15:49:40.216302
ACCT_00000287,CUST_000140,MONEY_MARKET,212075212,BR_01,173383.06,INACTIVE,2022-09-07,2026-09-20T15:49:40.216305
ACCT_00000288,CUST_000140,MONEY_MARKET,622061542,BR_05,39315.19,ACTIVE,2021-12-02,2026-09-20T15:49:40.216308
ACCT_00000289,CUST_000141,CHECKING,427425973,BR_12,276527.54,ACTIVE,2024-07-20,2026-09-20T15:49:40.216318
ACCT_00000290,CUST_000141,MONEY_MARKET,976581035,BR_13,71066.42,ACTIVE,2022-09-21,2026-09-20T15:49:40.216321
ACCT_00000291,CUST_000141,SAVINGS,797833491,BR_13,226936.12,ACTIVE,2026-07-09,2026-09-20T15:49:40.216324
ACCT_00000292,CUST_000142,CHECKING,390230887,BR_05,294161.25,INACTIVE,2021-12-31,2026-09-20T15:49:40.216334
ACCT_00000293,CUST_000142,CHECKING,164123910,BR_05,427301.66,INACTIVE,2023-11-11,2026-09-20T15:49:40.216337
ACCT_00000294,CUST_000143,SAVINGS,513029019,BR_08,22303.33,ACTIVE,2024-07-06,2026-09-20T15:49:40.216347
ACCT_00000295,CUST_000144,MONEY_MARKET,562873958,BR_09,26224.6,INACTIVE,2026-06-18,2026-09-20T15:49:40.216357
ACCT_00000296,CUST_000145,SAVINGS,127908801,BR_15,304408.77,INACTIVE,2021-12-29,2026-09-20T15:49:40.216367
ACCT_00000297,CUST_000145,SAVINGS,969992528,BR_13,295520.22,ACTIVE,2024-09-22,2026-09-20T15:49:40.216370
ACCT_00000298,CUST_000145,MONEY_MARKET,990389081,BR_10,217094.6,INACTIVE,2022-04-02,2026-09-20T15:49:40.216373
ACCT_00000299,CUST_000146,MONEY_MARKET,907884127,BR_01,403717.61,CLOSED,2024-06-18,2026-09-20T15:49:40.216382
ACCT_00000300,CUST_000146,MONEY_MARKET,827964236,BR_05,429271.19,CLOSED,2024-01-15,2026-09-20T15:49:40.216386
ACCT_00000301,CUST_000146,SAVINGS,714827309,BR_12,284194.7,CLOSED,2025-03-07,2026-09-20T15:49:40.216389
ACCT_00000302,CUST_000147,SAVINGS,601794417,BR_12,496307.28,ACTIVE,2025-11-24,2026-09-20T15:49:40.216399
ACCT_00000303,CUST_000148,SAVINGS,958552071,BR_11,475488.52,ACTIVE,2025-03-28,2026-09-20T15:49:40.216409
ACCT_00000304,CUST_000149,SAVINGS,462422604,BR_10,197361.14,CLOSED,2025-02-06,2026-09-20T15:49:40.216419
ACCT_00000305,CUST_000149,SAVINGS,388565269,BR_11,125331.59,CLOSED,2022-02-04,2026-09-20T15:49:40.216422
ACCT_00000306,CUST_000149,MONEY_MARKET,113249027,BR_02,153516.89,CLOSED,2024-11-02,2026-09-20T15:49:40.216425
ACCT_00000307,CUST_000150,CHECKING,576535947,BR_08,8731.62,ACTIVE,2024-01-09,2026-09-20T15:49:40.216434
ACCT_00000308,CUST_000150,CHECKING,485176589,BR_08,318907.78,CLOSED,2025-06-01,2026-09-20T15:49:40.216437
ACCT_00000309,CUST_000151,CHECKING,722308895,BR_02,138295.19,CLOSED,2023-07-19,2026-09-20T15:49:40.216447
ACCT_00000310,CUST_000151,SAVINGS,168766169,BR_08,89983.97,INACTIVE,2025-03-08,2026-09-20T15:49:40.216452
ACCT_00000311,CUST_000152,CHECKING,344189202,BR_11,87330.21,CLOSED,2022-12-17,2026-09-20T15:49:40.216463
ACCT_00000312,CUST_000152,CHECKING,349830146,BR_02,327334.95,ACTIVE,2022-10-20,2026-09-20T15:49:40.216466
ACCT_00000313,CUST_000153,SAVINGS,722652915,BR_06,21073.6,CLOSED,2025-05-12,2026-09-20T15:49:40.216475
ACCT_00000314,CUST_000153,CHECKING,867241747,BR_05,487643.64,ACTIVE,2022-11-01,2026-09-20T15:49:40.216479
ACCT_00000315,CUST_000153,SAVINGS,680294485,BR_12,22462.06,ACTIVE,2024-09-04,2026-09-20T15:49:40.216482
ACCT_00000316,CUST_000154,CHECKING,644320464,BR_08,56679.96,ACTIVE,2025-04-23,2026-09-20T15:49:40.216491
ACCT_00000317,CUST_000155,SAVINGS,712425712,BR_06,414586.01,CLOSED,2024-04-22,2026-09-20T15:49:40.216501
ACCT_00000318,CUST_000156,MONEY_MARKET,557924398,BR_15,141613.89,ACTIVE,2024-10-22,2026-09-20T15:49:40.216511
ACCT_00000319,CUST_000157,SAVINGS,459688246,BR_07,448706.37,INACTIVE,2024-01-01,2026-09-20T15:49:40.216520
ACCT_00000320,CUST_000157,SAVINGS,767777623,BR_01,80240.38,ACTIVE,2025-01-03,2026-09-20T15:49:40.216523
ACCT_00000321,CUST_000157,CHECKING,734825626,BR_01,53205.43,ACTIVE,2022-02-09,2026-09-20T15:49:40.216526
ACCT_00000322,CUST_000158,MONEY_MARKET,868550002,BR_13,371047.5,CLOSED,2022-08-23,2026-09-20T15:49:40.216536
ACCT_00000323,CUST_000158,SAVINGS,330713535,BR_07,415380.31,ACTIVE,2022-12-15,2026-09-20T15:49:40.216539
ACCT_00000324,CUST_000159,CHECKING,509191906,BR_13,498910.64,ACTIVE,2026-03-16,2026-09-20T15:49:40.216551
ACCT_00000325,CUST_000159,CHECKING,707096187,BR_09,498906.7,CLOSED,2023-07-26,2026-09-20T15:49:40.216554
ACCT_00000326,CUST_000159,MONEY_MARKET,548910110,BR_09,366549.53,CLOSED,2022-03-01,2026-09-20T15:49:40.216557
ACCT_00000327,CUST_000160,MONEY_MARKET,607159571,BR_11,262271.59,INACTIVE,2024-11-10,2026-09-20T15:49:40.216568
ACCT_00000328,CUST_000161,CHECKING,997657767,BR_10,146603.35,ACTIVE,2024-10-17,2026-09-20T15:49:40.216578
ACCT_00000329,CUST_000161,CHECKING,957926104,BR_13,488739.63,ACTIVE,2024-01-31,2026-09-20T15:49:40.216581
ACCT_00000330,CUST_000162,MONEY_MARKET,223927974,BR_12,120599.13,CLOSED,2024-05-04,2026-09-20T15:49:40.216591
ACCT_00000331,CUST_000162,SAVINGS,185566562,BR_06,280272.52,ACTIVE,2024-08-10,2026-09-20T15:49:40.216594
ACCT_00000332,CUST_000163,SAVINGS,749848507,BR_04,224539.11,INACTIVE,2025-05-08,2026-09-20T15:49:40.216603
ACCT_00000333,CUST_000163,MONEY_MARKET,988866136,BR_14,493373.81,CLOSED,2025-04-07,2026-09-20T15:49:40.216606
ACCT_00000334,CUST_000163,SAVINGS,823814870,BR_10,332984.74,CLOSED,2025-03-06,2026-09-20T15:49:40.216609
ACCT_00000335,CUST_000164,SAVINGS,436987794,BR_02,40844.83,INACTIVE,2023-10-22,2026-09-20T15:49:40.216619
ACCT_00000336,CUST_000164,CHECKING,718487909,BR_08,316351.62,ACTIVE,2025-08-18,2026-09-20T15:49:40.216623
ACCT_00000337,CUST_000165,CHECKING,279068942,BR_02,209370.94,CLOSED,2022-08-26,2026-09-20T15:49:40.216632
ACCT_00000338,CUST_000165,SAVINGS,897633403,BR_02,63286.34,ACTIVE,2021-12-18,2026-09-20T15:49:40.216636
ACCT_00000339,CUST_000166,CHECKING,840931861,BR_03,494967.75,ACTIVE,2023-10-02,2026-09-20T15:49:40.216645
ACCT_00000340,CUST_000166,MONEY_MARKET,516734375,BR_15,211237.11,ACTIVE,2024-05-20,2026-09-20T15:49:40.216648
ACCT_00000341,CUST_000167,MONEY_MARKET,359238756,BR_12,146766.61,INACTIVE,2022-01-05,2026-09-20T15:49:40.216658
ACCT_00000342,CUST_000167,SAVINGS,735094668,BR_10,308353.13,CLOSED,2026-05-21,2026-09-20T15:49:40.216661
ACCT_00000343,CUST_000167,CHECKING,893225078,BR_15,177543.32,INACTIVE,2024-05-06,2026-09-20T15:49:40.216664
ACCT_00000344,CUST_000168,SAVINGS,895317860,BR_14,217901.5,INACTIVE,2022-09-18,2026-09-20T15:49:40.216673
ACCT_00000345,CUST_000168,CHECKING,887528569,BR_03,361881.36,CLOSED,2022-01-15,2026-09-20T15:49:40.216676
ACCT_00000346,CUST_000168,MONEY_MARKET,189968284,BR_03,447810.03,CLOSED,2023-04-25,2026-09-20T15:49:40.216679
ACCT_00000347,CUST_000169,MONEY_MARKET,797293050,BR_08,189749.35,INACTIVE,2025-08-25,2026-09-20T15:49:40.216689
ACCT_00000348,CUST_000169,MONEY_MARKET,875814098,BR_10,139721.86,ACTIVE,2025-05-03,2026-09-20T15:49:40.216692
ACCT_00000349,CUST_000170,SAVINGS,466271821,BR_01,282109.26,CLOSED,2023-05-22,2026-09-20T15:49:40.216702
ACCT_00000350,CUST_000170,MONEY_MARKET,558154399,BR_05,161467.76,INACTIVE,2022-05-24,2026-09-20T15:49:40.216705
ACCT_00000351,CUST_000171,CHECKING,145026751,BR_14,472531.82,CLOSED,2025-06-16,2026-09-20T15:49:40.216715
ACCT_00000352,CUST_000172,MONEY_MARKET,398775349,BR_10,439803.91,INACTIVE,2026-01-30,2026-09-20T15:49:40.216725
ACCT_00000353,CUST_000172,SAVINGS,405791966,BR_03,59363.68,INACTIVE,2023-11-29,2026-09-20T15:49:40.216728
ACCT_00000354,CUST_000173,CHECKING,281806799,BR_05,469608.52,INACTIVE,2023-03-29,2026-09-20T15:49:40.216740
ACCT_00000355,CUST_000173,CHECKING,348758691,BR_11,139386.49,ACTIVE,2025-06-24,2026-09-20T15:49:40.216743
ACCT_00000356,CUST_000174,MONEY_MARKET,910529844,BR_03,13772.33,ACTIVE,2023-08-12,2026-09-20T15:49:40.216753
ACCT_00000357,CUST_000174,MONEY_MARKET,957911130,BR_04,3431.89,ACTIVE,2024-07-26,2026-09-20T15:49:40.216756
ACCT_00000358,CUST_000174,CHECKING,402620734,BR_10,213308.63,INACTIVE,2023-09-20,2026-09-20T15:49:40.216759
ACCT_00000359,CUST_000175,SAVINGS,416691105,BR_15,54896.48,CLOSED,2021-11-25,2026-09-20T15:49:40.216768
ACCT_00000360,CUST_000176,SAVINGS,564142028,BR_08,131601.96,ACTIVE,2025-01-28,2026-09-20T15:49:40.216778
ACCT_00000361,CUST_000177,MONEY_MARKET,225050802,BR_06,401840.18,CLOSED,2022-03-11,2026-09-20T15:49:40.216788
ACCT_00000362,CUST_000177,CHECKING,880998560,BR_02,163625.15,CLOSED,2024-10-04,2026-09-20T15:49:40.216791
ACCT_00000363,CUST_000177,SAVINGS,586903322,BR_11,367787.32,CLOSED,2022-04-13,2026-09-20T15:49:40.216794
ACCT_00000364,CUST_000178,MONEY_MARKET,838667347,BR_06,446147.03,ACTIVE,2024-03-17,2026-09-20T15:49:40.216804
ACCT_00000365,CUST_000179,MONEY_MARKET,952762961,BR_09,158831.85,CLOSED,2022-12-07,2026-09-20T15:49:40.216813
ACCT_00000366,CUST_000180,CHECKING,781286134,BR_11,4084.5,ACTIVE,2023-05-09,2026-09-20T15:49:40.216823
ACCT_00000367,CUST_000180,SAVINGS,336448207,BR_11,97919.58,INACTIVE,2025-10-15,2026-09-20T15:49:40.216826
ACCT_00000368,CUST_000180,SAVINGS,973885029,BR_03,366806.99,INACTIVE,2025-11-25,2026-09-20T15:49:40.216829
ACCT_00000369,CUST_000181,MONEY_MARKET,195253470,BR_09,428592.68,CLOSED,2025-06-09,2026-09-20T15:49:40.216839
ACCT_00000370,CUST_000182,SAVINGS,172221238,BR_08,278912.81,ACTIVE,2022-08-28,2026-09-20T15:49:40.216849
ACCT_00000371,CUST_000183,CHECKING,548995177,BR_12,131610.6,INACTIVE,2023-02-06,2026-09-20T15:49:40.216858
ACCT_00000372,CUST_000184,CHECKING,784740871,BR_06,242168.11,CLOSED,2025-08-18,2026-09-20T15:49:40.216868
ACCT_00000373,CUST_000184,SAVINGS,348993575,BR_15,146128.75,INACTIVE,2023-11-22,2026-09-20T15:49:40.216871
ACCT_00000374,CUST_000184,MONEY_MARKET,521132336,BR_10,178628.22,INACTIVE,2024-12-24,2026-09-20T15:49:40.216874
ACCT_00000375,CUST_000185,CHECKING,220653592,BR_15,448419.52,INACTIVE,2024-04-14,2026-09-20T15:49:40.216884
ACCT_00000376,CUST_000186,SAVINGS,365639711,BR_11,212490.16,ACTIVE,2024-01-13,2026-09-20T15:49:40.216893
ACCT_00000377,CUST_000186,SAVINGS,809327660,BR_02,173854.53,INACTIVE,2022-09-08,2026-09-20T15:49:40.216896
ACCT_00000378,CUST_000187,SAVINGS,964062922,BR_14,244638.27,INACTIVE,2022-10-14,2026-09-20T15:49:40.216907
ACCT_00000379,CUST_000188,CHECKING,412383966,BR_05,253792.95,INACTIVE,2026-04-19,2026-09-20T15:49:40.216918
ACCT_00000380,CUST_000189,SAVINGS,380896497,BR_11,158877.42,INACTIVE,2022-02-07,2026-09-20T15:49:40.216927
ACCT_00000381,CUST_000189,SAVINGS,556554255,BR_07,130423.62,ACTIVE,2025-02-18,2026-09-20T15:49:40.216930
ACCT_00000382,CUST_000189,SAVINGS,881884679,BR_04,169986.79,ACTIVE,2024-11-28,2026-09-20T15:49:40.216933
ACCT_00000383,CUST_000190,SAVINGS,337629854,BR_10,437823.43,CLOSED,2025-06-25,2026-09-20T15:49:40.216943
ACCT_00000384,CUST_000190,MONEY_MARKET,218450490,BR_10,305414.63,ACTIVE,2023-04-01,2026-09-20T15:49:40.216946
ACCT_00000385,CUST_000191,CHECKING,875487184,BR_01,401226.2,ACTIVE,2022-04-06,2026-09-20T15:49:40.216956
ACCT_00000386,CUST_000191,MONEY_MARKET,457865348,BR_15,176415.05,CLOSED,2026-04-14,2026-09-20T15:49:40.216959
ACCT_00000387,CUST_000191,MONEY_MARKET,152844427,BR_09,105310.65,CLOSED,2025-07-11,2026-09-20T15:49:40.216961
ACCT_00000388,CUST_000192,MONEY_MARKET,524693118,BR_14,358938.47,INACTIVE,2022-02-22,2026-09-20T15:49:40.216971
ACCT_00000389,CUST_000193,SAVINGS,455947683,BR_07,107885.99,CLOSED,2025-03-30,2026-09-20T15:49:40.216981
ACCT_00000390,CUST_000194,CHECKING,121505301,BR_13,470183.56,ACTIVE,2023-10-29,2026-09-20T15:49:40.216992
ACCT_00000391,CUST_000195,SAVINGS,145403352,BR_03,141616.55,ACTIVE,2025-05-07,2026-09-20T15:49:40.217002
ACCT_00000392,CUST_000195,MONEY_MARKET,929370675,BR_12,123729.64,INACTIVE,2022-06-08,2026-09-20T15:49:40.217005
ACCT_00000393,CUST_000196,SAVINGS,803597206,BR_07,65683.48,CLOSED,2021-09-21,2026-09-20T15:49:40.217014
ACCT_00000394,CUST_000197,CHECKING,182170332,BR_02,252304.38,CLOSED,2022-05-13,2026-09-20T15:49:40.217024
ACCT_00000395,CUST_000197,MONEY_MARKET,546010911,BR_01,7469.42,CLOSED,2023-04-01,2026-09-20T15:49:40.217027
ACCT_00000396,CUST_000198,CHECKING,890138040,BR_10,396330.74,ACTIVE,2021-12-23,2026-09-20T15:49:40.217037
ACCT_00000397,CUST_000199,SAVINGS,942642258,BR_06,212633.84,CLOSED,2026-07-05,2026-09-20T15:49:40.217047
ACCT_00000398,CUST_000199,SAVINGS,394258670,BR_08,101413.08,INACTIVE,2022-12-17,2026-09-20T15:49:40.217050
ACCT_00000399,CUST_000199,MONEY_MARKET,606162272,BR_07,145690.2,ACTIVE,2025-05-23,2026-09-20T15:49:40.217053
ACCT_00000400,CUST_000200,MONEY_MARKET,399099265,BR_08,142283.05,CLOSED,2023-08-25,2026-09-20T15:49:40.217063
ACCT_00000401,CUST_000200,MONEY_MARKET,362652326,BR_07,8704.54,INACTIVE,2022-07-23,2026-09-20T15:49:40.217066
ACCT_00000402,CUST_000201,SAVINGS,918943296,BR_09,357317.91,INACTIVE,2025-05-20,2026-09-20T15:49:40.217079
ACCT_00000403,CUST_000201,MONEY_MARKET,126727441,BR_07,385625.78,INACTIVE,2024-07-25,2026-09-20T15:49:40.217082
ACCT_00000404,CUST_000202,MONEY_MARKET,216982506,BR_11,155373.85,ACTIVE,2022-02-05,2026-09-20T15:49:40.217091
ACCT_00000405,CUST_000202,MONEY_MARKET,189801911,BR_02,280486.62,ACTIVE,2021-10-15,2026-09-20T15:49:40.217094
ACCT_00000406,CUST_000203,MONEY_MARKET,368402236,BR_02,70751.15,CLOSED,2021-12-09,2026-09-20T15:49:40.217104
ACCT_00000407,CUST_000203,SAVINGS,662002554,BR_12,419841.04,ACTIVE,2026-04-23,2026-09-20T15:49:40.217108
ACCT_00000408,CUST_000204,SAVINGS,542229789,BR_05,370281.51,ACTIVE,2026-06-08,2026-09-20T15:49:40.217117
ACCT_00000409,CUST_000204,SAVINGS,839805543,BR_10,299405.17,ACTIVE,2025-02-18,2026-09-20T15:49:40.217120
ACCT_00000410,CUST_000205,CHECKING,910715800,BR_09,397368.43,CLOSED,2023-11-02,2026-09-20T15:49:40.217130
ACCT_00000411,CUST_000205,SAVINGS,800088933,BR_04,160986.8,CLOSED,2023-12-06,2026-09-20T15:49:40.217133
